ORIGINURI,ID,UUIDHISTORY,SKILLTYPE,REUSELEVEL,PREFERREDLABEL,ALTLABELS,DESCRIPTION,DEFINITION,SCOPENOTE
http://data.europa.eu/esco/skill/11683adc-56fa-4408-84aa-8f02eb991628,key_20352,"afd3b22c-0497-4755-a8a8-92ecde18bd0c
e1eccd4a-5e6c-4879-bc8e-25818be67b1b
da3446c7-7305-4315-9ccd-fd54a1eab5ed",skill/competence,occupation-specific,utiliser des équipements de levage maritime,,Manœuvrer les treuils et les palans motorisés utilisés par les gréeurs maritimes ; aider à l’exploitation des systèmes à voiles.,,
http://data.europa.eu/esco/skill/1171ad05-a85e-4460-837f-08f91538eb27,key_20353,"749d8905-1b60-411d-8ffa-7cb36144fbb8
a4d9faeb-6cc9-4ac3-851b-e7ae6cb0bad8
21d77e09-ae3c-4601-ad03-b47b111b6830",skill/competence,sector-specific,tempérer du chocolat,,"Chauffer et refroidir le chocolat à l’aide de plaques de marbre ou de machines afin d’obtenir les caractéristiques souhaitées pour différentes applications, telles que l’éclat du chocolat ou la façon dont il se brise.",,
http://data.europa.eu/esco/skill/117373c8-f04b-4fff-8683-aebe36edac81,key_20354,"672267a9-5472-42a2-9f18-19f8cfcdc7d8
f948c113-fe77-42de-ba11-9054c94f81f7
f445d968-1afd-4293-baae-c6b2154ca520",knowledge,sector-specific,plateformes matérielles,,Caractéristiques de la configuration matérielle qui sont requises pour exploiter un logiciel d’application.,,
http://data.europa.eu/esco/skill/11747665-0e98-4f27-bd0d-536862cd5746,key_20355,"86411826-730a-4bff-b762-787c6ef416a5
0f42d0c3-fe68-4704-8a4d-6eea560384a3
500a135a-d877-4f35-8254-c6990b89964a",skill/competence,cross-sector,identifier les fournisseurs,"choisir des fournisseurs
trouver des fournisseurs
sélectionner des fournisseurs","Déterminer les fournisseurs potentiels en vue de négociations ultérieures. Tenir compte d’aspects tels que la qualité des produits, la durabilité, l’approvisionnement local, la saisonnalité et la couverture de la région. Évaluer la probabilité d’obtenir des contrats et des accords avantageux avec eux.",,
http://data.europa.eu/esco/skill/1174f52e-e861-4056-bd5a-1f678f969b62,key_20356,"d966cf73-d783-4865-ada5-1fead7f17f3c
3df3fa13-5b04-4f2c-922f-75052eeeddcb
71b5daec-7d43-4484-a0a5-3a14f718df84",skill/competence,occupation-specific,mener des études en rayon,,"Diriger et mener des études en rayon sur les produits de l’entreprise ainsi que sur les produits d’autres producteurs, afin de déterminer la position de l’entreprise sur le marché.",,
http://data.europa.eu/esco/skill/1175cd3f-c4d1-46f6-8e76-e59ec58a82b3,key_20357,"daf81de8-602e-47a4-a95a-f5d13ab9387a
1a02fb8f-e5d6-4bd5-9da6-5e713bb99dbb
e25dba9a-436f-4eec-ae7d-97310b6831c3",skill/competence,occupation-specific,éliminer des impuretés,,Éliminer des impuretés dans des installations d’aquaculture.,,
http://data.europa.eu/esco/skill/1177a1e9-213a-477b-b57c-364368c68b95,key_20358,"2362fab6-20e1-40b6-b653-94445c9d0ab8
e82999e7-0c97-49be-931c-38384f26c4aa
814ee018-1d6e-4949-86b1-1645af16f0b1",skill/competence,occupation-specific,concevoir l’électronique de puissance,,"Concevoir et mettre au point des systèmes, des produits et des composants basés sur l’électronique de puissance, conformément à un cahier des charges. Sélectionner des dispositifs auxiliaires appropriés pour l’application prévue.
	",,
http://data.europa.eu/esco/skill/1177c6f5-09c5-4c35-873c-afd22d170ad3,key_20359,"c5be5c95-97be-4af6-a879-12f9e591f256
95df1cb9-9165-49d5-871f-ffc131299742
a50c19f6-f140-41f5-9f31-93ccd390d70f",knowledge,cross-sector,procédures d’assurance qualité,,Procédures d’inspection d’un produit ou d’un système pour s’assurer qu’il est conforme aux spécifications et aux exigences.,,
http://data.europa.eu/esco/skill/117bb003-603a-4a4a-b0f3-044e6c56a1b2,key_20360,"10bdb122-2743-4cc5-8c67-bc2d3fedd264
05f4d1cb-5d8c-4c18-9fe5-72cddde1f714
31b15d97-d6cd-44d7-9db1-23780c55cc1e",skill/competence,sector-specific,gérer les normes de sécurité relatives au transport fluvial,,"Gérer et maintenir les normes et procédures de sécurité dans le domaine du transport fluvial. S’assurer qu’avant d’expédier un navire, tous les règlements et toutes les normes sont respectés. Peut également intervenir en tant que membre d’une équipe d’intervention d’urgence.",,
http://data.europa.eu/esco/skill/117df904-d348-4f14-bc92-feaaccba4ece,key_20361,"c9429f1d-1324-48eb-a9b6-4e904227c7ec
f1c7fc84-c61f-4287-8945-59c87c9e6ddb
9e2a7cc7-eb29-4d4d-8b2d-c051517a1976",skill/competence,sector-specific,promouvoir l’inclusion dans des organisations,,"Promouvoir la diversité et l’égalité de traitement des genres, des ethnies et des groupes minoritaires dans les organisations afin de prévenir la discrimination et de garantir l’inclusion et un environnement positif.",,
http://data.europa.eu/esco/skill/11877887-d81e-4fdd-865a-e47a40b6707d,key_20362,"dec33f29-1404-4196-a677-57ccd357fe02
2be2f675-4817-4b44-a08b-891f5b5ac4e1
0e8ca472-ee3f-4d74-b54d-8a5b216a7dc5",skill/competence,sector-specific,étudier des canaux de communication pour différents employeurs/contractants,,"Faire des recherches et sonder vos employeurs/contractants cibles pour savoir la manière dont ils préfèrent accéder à votre travail, à votre contact, etc.",,
http://data.europa.eu/esco/skill/118796d8-28a3-4865-bcd0-d037f4abcc0f,key_20363,"b7ad23ce-9dde-49a3-8f9b-1415de3a5858
8c602d78-8fa2-49c4-9891-392c8995f656
a07f06d7-897f-4e92-b013-db136605c24d",skill/competence,sector-specific,coordonner l’environnement de serres,,Être responsable de systèmes de chauffage et de refroidissement en serre. Collaborer avec le gestionnaire foncier et immobilier pour la maintenance des systèmes d’irrigation et des équipements d’horticulture.,,
http://data.europa.eu/esco/skill/118a9b27-1c5a-4214-b685-1a4d9e6365ea,key_20364,"23c09f0c-e100-4b7d-9f34-3e728fc36cea
29436af0-33b1-438d-b2cb-91c359ded4b3
54e7f370-e545-4c14-89b1-83bac502802e",knowledge,sector-specific,criminalistique informatique,,Processus d’examen et de recouvrement des données numériques à partir de sources utilisées pour les preuves juridiques et les enquêtes criminelles.,,
http://data.europa.eu/esco/skill/118c43e1-f11d-4c3c-a24d-131b9db4ba5a,key_20365,"1be46d03-da39-4e70-a412-554ac28ec33b
9dcb41aa-18af-4103-b1aa-bb51586e339d
8a05b919-c26c-4789-a31a-69a210d93b23",skill/competence,cross-sector,acheter des stocks de matières premières,,Gérer la logistique de l’achat de matières premières pour la tannerie afin de garantir l’exploitation efficace de la tannerie et satisfaire aux exigences des clients.,,
http://data.europa.eu/esco/skill/118d663f-473b-43d4-a990-fd81bc239517,key_20366,"5c8f9155-419d-43d0-93b5-636802bec890
2e312c91-9a20-485b-8397-716fcbd922f5
ad21255c-dbf5-49ef-bdca-7fffd9a7ca11",skill/competence,occupation-specific,fournir une assistance lors du décollage et de l’atterrissage,,Assister le capitaine lors des procédures de décollage et d’atterrissage par le biais d’équipements de communication.,,
http://data.europa.eu/esco/skill/118efbcd-8fc5-4668-81d1-c383a0d16070,key_20367,"7b5f604d-78f1-4a85-9deb-d15778c341b1
2457c98e-4f2a-48f5-bbd4-57d2afcf3c24
64bde347-5810-4fdd-94fb-f4ee9a3f8e64",skill/competence,cross-sector,gérer les problèmes soumis au service d’assistance,,"Étudier les causes des problèmes, tester et améliorer les solutions pour réduire le nombre d’appels vers le service d’assistance.",,
http://data.europa.eu/esco/skill/11922b18-8245-41b3-bee6-6850380276f1,key_20368,"7c702a22-33d6-4298-8623-381374b92122
0da97086-4bf6-4bee-819c-dac85bcea1df
41269de2-1119-491e-8d28-4080f303360c",skill/competence,occupation-specific,donner des instructions concernant les opérations techniques à terre,,"Former un équipage aux activités préliminaires et postérieures liées à l’exploitation des installations techniques à terre. Comprendre les règles de sécurité requises pour travailler avec les systèmes électriques à bord des navires.
	",,
http://data.europa.eu/esco/skill/119535c6-ff74-4e64-91c2-bcf338749fd6,key_20369,"a83c325c-baa2-440b-bb1a-6803b08b2f06
13b74069-cd39-4f7c-9575-026d64104308
c253e63e-dcea-4460-b31c-37f60f4a9c5a",skill/competence,occupation-specific,concevoir des trajectoires de puits,,Concevoir et calculer des trajectoires de puits multilatérales et horizontales.,,
http://data.europa.eu/esco/skill/119acb15-fff5-4475-80fe-d7de24023909,key_20370,"274b9c0d-29fa-4755-a729-1e1850277976
8a28efdf-d7d1-478d-8ada-28e6b3d32e30
8abedd8b-0113-413a-a819-fc1c375d5699",knowledge,cross-sector,partis politiques,,Idées et principes défendues par les partis politiques et les responsables politiques qui les représentent.,,
http://data.europa.eu/esco/skill/119fe928-401d-4254-9273-dd1c171fe84e,key_20371,"7298ca3c-bb0a-4758-a094-86e1c860aaf1
024e8abe-4c3f-40c5-a4ec-cc1dde38e0fe
0c14a81e-28bd-4597-9e63-7565fa465e30",skill/competence,sector-specific,changer des étiquettes sur des rayonnages,,"Changer des étiquettes sur des rayonnages, en fonction de l’emplacement des produits mis en vitrine dans des distributeurs.",,
http://data.europa.eu/esco/skill/11a76a95-66c1-43e0-91f0-be1cc5d05964,key_20372,"329a6412-7980-48ed-bf0d-c5194b2e4346
1dab756d-072f-4d3c-8a0f-2e6e79edf77a
8eaf6b99-665f-4796-9b7c-3015686c8415",skill/competence,cross-sector,innover dans l'industrie de la chaussure et de la maroquinerie,,"Innover dans le secteur de la chaussure et de la maroquinerie. Évaluer les idées et les concepts nouveaux afin de les transformer en produits commercialisables. Faire preuve d’esprit d’entreprise à tous les stades du produit et de l’élaboration des procédés pour identifier de nouveaux débouchés commerciaux pour les marchés visés.
	",,
http://data.europa.eu/esco/skill/11bbb82e-f3cc-4734-94d5-b99fdd0a683e,key_20373,"4247ff70-4e7c-49d9-ae8f-db16e6d4524a
03f3a5e3-1067-477d-82cc-0159dadf32a7
e38cb5e7-89ea-4eb0-b813-c912a00c07a3",skill/competence,cross-sector,expliquer les objectifs d’un entretien,,Expliquer le but principal et l’objectif de l’entretien de manière à ce que le destinataire comprenne et réponde aux questions en conséquence.,,
http://data.europa.eu/esco/skill/11bc405a-505c-4bfe-be8f-345e5aae0c93,key_20374,"772e002f-2c25-4f15-8085-eeeda6742daa
d955dc4a-20a6-40e9-95f5-4cfce68be2ad
fcf2588b-0909-4a25-9528-534258d600d1",skill/competence,sector-specific,superviser le fonctionnement d’une laveuse à bouteilles,,"Superviser le fonctionnement d’une laveuse à bouteilles afin de s’assurer que le débit des bouteilles est fluide, que l’approvisionnement de la machine est suffisant et que la maintenance est conforme aux exigences.",,
http://data.europa.eu/esco/skill/11bebcd3-ad55-42b9-b9af-4c7cd7953e3f,key_20375,"96bc6857-d0a2-4cf2-9ea5-f00655de7d73
02d02dec-4269-4b34-a9d7-aebe99bd5097
7baa3f01-541e-40e5-9cd3-417c7eea17d8",skill/competence,sector-specific,étudier des sites en vue de l’installation de pipelines,étudier des sites en vue de l'installation de pipelines,"Réaliser des enquêtes sur différents types de sites tels que des sites à l’intérieur des terres ou maritimes, pour la planification et la construction d’une infrastructure de pipelines.",,
http://data.europa.eu/esco/skill/11c0bfec-6bc8-4ec0-a535-91bd65be92c5,key_20376,"ea939a47-4177-49f3-948b-e9d28e0160ac
d8a7b348-197f-46e7-82c3-c5f719720db8
092e4413-1e3a-41e5-b485-8914a813f29f",skill/competence,cross-sector,installer des éléments en bois dans des structures,,"Installer des éléments en bois et des matériaux composites à base de bois, tels que des portes, des escaliers, des plinthes et des cadres de plafond. Assembler et coller les éléments, en veillant à éviter les interstices.
   ",,
http://data.europa.eu/esco/skill/11cbcf7f-8dc3-4c9a-9ec1-37f51b5cbc19,key_20377,"3cb72f89-93f3-4194-933f-830a7cc372bc
7052bd14-d10c-4932-8b30-9c831fe4f805
0a7f6ab4-4323-491f-a2dc-4116637989a6",knowledge,cross-sector,commerce international,,"La pratique économique et le domaine d’étude qui traitent de l’échange de biens et de services au-delà des frontières géographiques. Théories générales et écoles de pensée concernant les répercussions du commerce international en matière d’exportations, d’importations, de compétitivité et de PIB, et le rôle des entreprises multinationales.",,
http://data.europa.eu/esco/skill/11dc8e6b-dffa-42e4-9de1-c47293a848ff,key_20378,"6c7881bc-2922-4eff-a740-6e596b041e70
1e554491-65b9-4304-b9ee-f3a9c7cfa0ee
0872d6a3-3bc3-4b1f-a6bf-487a022e59fa",skill/competence,sector-specific,utiliser des équipements de pompage,,"Exploiter des équipements de pompage, surveiller le transport de gaz et de pétrole entre les têtes de puits et les raffineries ou les installations de stockage.",,
http://data.europa.eu/esco/skill/11e2378a-ccc0-45a5-993c-23eb65f9e1ce,key_20379,"2bc6234f-3eba-4dc3-88a5-b9475f2870c6
bd199cb5-39c2-4512-b7e1-f59de2e3aa9f
bff4cffe-2c96-450b-a055-e1956886a1a5",knowledge,sector-specific,don de sang,,"Procédures relatives au prélèvement d’échantillons sanguins auprès de volontaires, tests de dépistage des maladies et suivi.",,
http://data.europa.eu/esco/skill/11e26767-e597-4349-ae50-f4ae16da9c60,key_20380,"2222773d-f28b-4aa6-bd90-07b275f50938
efaf237d-0080-4ff3-ad33-8bb7f4b80e7b
2ab26ec3-73ed-492f-9c90-1af593ad4cf5",skill/competence,sector-specific,enquêter sur des accidents d’avion,,"Enquêter de manière approfondie sur les accidents, collisions, écrasements d’aéronefs ou les autres incidents aériens.
    ",,
http://data.europa.eu/esco/skill/11e43fb9-e02b-4c6c-8eb2-3127d99dcb72,key_20381,"1b11f0ae-f200-42e7-9198-5727f404701c
0684adb5-6852-452e-a924-38f6f352c10e
6b0a1aaf-a90a-48de-8754-9001efc54655",skill/competence,occupation-specific,faire fonctionner un distributeur à secousses en production alimentaire,,"Faire fonctionner un distributeur à secousses afin de séparer les grains des cosses et des déchets. Faire fonctionner un distributeur à secousses à haute fréquence qui alimente doucement et uniformément un produit, comme des amandes, dans un craqueur de coquilles dures sans casse.",,
http://data.europa.eu/esco/skill/11e7b341-ecd9-445c-b1fe-ba220b706b21,key_20382,"0edc07dc-fad1-48b5-a990-480366d56301
947f0f6c-ea37-4095-90bd-81a623b6733e
31b8621b-7f83-4161-9265-8cbc4b3a7584",skill/competence,sector-specific,élaborer des politiques de concurrence,,"Élaborer des politiques et des programmes qui réglementent les pratiques de libre-échange et de concurrence entre entreprises et interdisent les pratiques qui entravent le libre-échange, en contrôlant les entreprises qui cherchent à dominer un marché, en surveillant les activités de cartels et en supervisant les fusions et les acquisitions de grandes entreprises.",,
http://data.europa.eu/esco/skill/11eb25b9-4d66-4733-acd0-e8551d678627,key_20383,"984618e9-e538-4bc7-ada9-743d5121e9ea
1eff5d6a-4757-40c5-99db-715132a5c063
d65fa37d-e57e-45f0-950a-d5098ed9e3ee",skill/competence,sector-specific,suivre des instructions d’aiguillage dans des exploitations ferroviaires,,"Lire et comprendre les instructions relatives à l’aiguillage des automotrices et des wagons, et effectuer les opérations d’aiguillage en conséquence.",,
http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,key_20384,"8da3d6bf-3b10-4320-b55f-a22216420af3
33c98063-ab16-4eaf-bfa2-ba2d4294ccb5
c06e33bd-973f-4bd5-a6e7-e75139300051",knowledge,sector-specific,stratégie de sécurité de l’information,,"Plan défini par une société qui fixe les objectifs et les mesures de sécurité de l’information pour atténuer les risques, définir des objectifs de contrôle, établir des indicateurs et des critères de référence tout en respectant les exigences juridiques, internes et contractuelles.",,
http://data.europa.eu/esco/skill/11f364dd-0814-4398-b00e-10d1be8b27af,key_20385,"400fdced-d3fa-402c-b399-9658ad748611
1bec3dab-debc-4770-bacf-03f3cb1b9586
b57f99a2-01b2-46be-bd45-9e81605e3e41",skill/competence,cross-sector,concevoir des systèmes de transport,,"Définir et concevoir des aéroports, des systèmes de transports publics et des autoroutes afin de transporter les personnes et les marchandises de manière sûre et efficace.",,
http://data.europa.eu/esco/skill/11f536f5-b0e2-46a6-95c1-bd765946604c,key_20386,"ea3eb9ab-be28-4dad-865b-0e6fe52085eb
8237a57d-c167-4f88-aaee-ac82c575da7d
6fe62880-5715-4151-b291-38dee49be3a2",skill/competence,cross-sector,garantir la sécurité d’élèves,,Veiller à ce que tous les élèves placés sous la surveillance d’un instructeur ou d’un tiers soient en sécurité et bien présents. Respecter les précautions de sécurité dans l’environnement d’apprentissage.,,
http://data.europa.eu/esco/skill/1206e8cd-529a-494e-afb3-3c73988f7897,key_20387,"c90d5007-9754-4768-93bd-7ed34a22c754
98c2a483-3cf2-46c9-8f68-3ee9ac3243e3
c7b40834-36a4-4700-a530-205a7a51a7c0",skill/competence,sector-specific,abattre des animaux à fourrure,,Euthanasier des animaux à fourrure dans les conditions les plus humaines possibles dans le cadre des contraintes budgétaires et conformément à la législation nationale.,,
