conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7deca286-1bd6-490e-851f-82d9d410d584,"concevoir l’interface numérique de jeux d’argent, paris et jeux de loterie",released,skill/competence,occupation-specific,,"Créer des perspectives numériques pour les jeux de hasard, les jeux de paris et les jeux de loterie pour les rendre attrayants pour le public.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,concevoir des systèmes ou applications tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6,se tenir informé des tendances informatiques,released,skill/competence,sector-specific,,"Rester informé des évolutions et des tendances actuelles en matière de matériel informatique, de logiciels et de périphériques.",http://data.europa.eu/esco/skill/efda73b4-5212-40a7-b2f8-d2f754ffdf2b | http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a | http://data.europa.eu/esco/skill/01e7dee7-3ff1-4807-acad-058dbed91aba | http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,suivre les tendances | se tenir au courant des nouvelles réglementations | tenir à jour ses connaissances des produits | suivre l’évolution dans un domaine d’expertise
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,réaliser des audits informatiques,released,skill/competence,sector-specific,,"Organiser et exécuter des audits afin d’évaluer les systèmes de TIC, la conformité des composants des systèmes, les systèmes de traitement de l’information et la sécurité de l’information. Recenser et collecter les points critiques potentiels et recommander des solutions fondées sur les normes et les solutions requises.",http://data.europa.eu/esco/skill/d83cba15-8511-4d07-b89a-9fde0d1d8241 | http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"effectuer des audits de la qualité | évaluer des systèmes, programmes, équipements et produits"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,concevoir une base de données dans le nuage,released,skill/competence,sector-specific,,"Appliquer des principes de conception en vue d’obtenir une base de données évolutive, flexible, automatisée et faiblement couplée articulée autour d’une infrastructure infonuagique. Viser à supprimer tout point de défaillance unique par la conception de bases de données distribuées.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,concevoir des systèmes ou applications tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7edd11f2-6b4a-4a76-8b82-b5c57f3d8f07,animer des visages virtuels en 3D,released,skill/competence,sector-specific,créer une animation des visages pour les personnages 3D | créer et faire bouger un personnage 3D | animer des visages en 3D | créer une animation faciale pour les personnages 3D | animer des personnages 3D | animer des formes en 3D,"Dynamiser les modèles 3D numériques des produits organiques, tels que les émotions ou les mouvements de personnages, et les placer dans un environnement numérique 3D.",http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,créer des œuvres ou des performances artistiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,veiller à la qualité des systèmes d’information et de communication,released,skill/competence,sector-specific,,"Assurer des opérations correctes qui répondent pleinement aux besoins et aux résultats spécifiques du point de vue du développement, de l’intégration, de la sécurité et de la gestion globale des systèmes de TIC.",http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,gérer la qualité | protéger des dispositifs tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,évaluation des risques et des menaces,released,knowledge,cross-sector,,La documentation relative à la sécurité et les communications et informations liées à la sécurité.,http://data.europa.eu/esco/isced-f/0612,conception et administration de bases de données et de réseau
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,conception graphique,released,knowledge,cross-sector,création graphique | graphisme,Les techniques permettant de créer une représentation visuelle des idées et des messages.,http://data.europa.eu/esco/isced-f/0211,techniques audiovisuelles et production multimédia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1,technologies d’apprentissage,released,knowledge,sector-specific,,"Les technologies et canaux, y compris numériques, visant à améliorer l’apprentissage.",http://data.europa.eu/esco/isced-f/0111,sciences de l’éducation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7ffae77a-93ce-40a3-af99-fae5729e8b15,assembler des robots,released,skill/competence,sector-specific,,"Assembler des machines, des appareils et des composants robotiques conformément aux plans d’ingénierie. Programmer et installer les composants nécessaires des systèmes robotiques, tels que les contrôleurs de robots, les transporteurs et les outillages robotiques.",http://data.europa.eu/esco/skill/87a0c0e6-c114-4ea1-b2d0-933bce1f3c5f | http://data.europa.eu/esco/skill/592525ab-b517-4c55-8c65-17e0f5d99205,assembler des machines | assembler des produits électriques et électroniques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/805e4fac-5325-42a2-a9e7-c6c777185a05,gérer des jeux en ligne,released,skill/competence,occupation-specific,,"Mettre en place, coordonner et gérer des activités de jeux d’argent en ligne. Assurer le suivi de l’action sur le site web consacré aux jeux d’argent en ligne et veiller à ce que les procédures de service clients soient exécutées comme prévu. Coordonner le personnel technique pour maintenir le logiciel de jeux d’argent et planifier les opérations pour assurer les bénéfices.",http://data.europa.eu/esco/skill/4781b6b1-07bc-44be-8c2d-de0fa5db4250,mener des activités liées aux jeux
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,cybersécurité,released,knowledge,sector-specific,,"Les méthodes qui protègent les systèmes informatiques, les réseaux, les ordinateurs, les appareils, les services, les informations numériques et les personnes contre une utilisation illicite ou non autorisée.",http://data.europa.eu/esco/isced-f/1031,sécurité militaire et défense
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81086bb0-a110-470d-ba5a-2c68fc535407,gérer le programme de communication des données de vol,released,skill/competence,sector-specific,,"Gérer les échanges de données numériques entre les contrôleurs de la navigation aérienne et les pilotes afin de permettre des opérations aériennes efficaces, telles que le routage basé sur la trajectoire et l’optimisation des profils de descente. Soutenir les services de commande de sécurité aérienne, de contrôle et d’information en assurant la connectivité des données. Assurer la génération, la transmission et l’acheminement de messages automatisés au sol.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gérer des données quantitatives | gérer, collecter et stocker des données numériques"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/812b8819-9b7a-4df9-9c9f-1b60888d0861,e-couture,released,knowledge,sector-specific,couture numérique,Le modèle d’entreprise utilisant des logiciels et des applications techniques afin de collecter des informations auprès des clients pour la fabrication de produits sur mesure.,http://data.europa.eu/esco/isced-f/0723,"textiles (vêtements, chaussures et cuir)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,utiliser un logiciel de traitement de texte,released,skill/competence,cross-sector,,"Utiliser des applications logicielles pour la composition, la modification, la mise en forme et l’impression de tout type de matériel écrit.",http://data.europa.eu/esco/skill/d822b4b2-26c7-4bd9-970d-229c6504f615 | http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"créer du contenu numérique | utiliser des logiciels de traitement de texte, de publication et de présentation"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/818c2b89-1335-4443-ada7-e1046862e273,installer des composants d’automatisation,released,skill/competence,sector-specific,,Installer les composants d’automatisation selon les spécifications du schéma de circuit.,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,mettre en place des systèmes informatiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,IBM InfoSphere Information Server,released,knowledge,sector-specific,,"Le logiciel IBM Infosphere Information Server est une plateforme d’intégration des informations provenant de plusieurs applications, créées et entretenues par des organisations, en une structure de données cohérente et transparente, développé par l’éditeur de logiciels IBM.",http://data.europa.eu/esco/isced-f/0612 | http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051,conception et administration de bases de données et de réseau | outils d’extraction de transformation et de chargement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8203b07a-8097-4383-aff6-603b7df7f0f4,systèmes de guichets automatiques,released,knowledge,occupation-specific,,"Les technologies, les logiciels, le matériel et les opérations qui sont utilisés ou sont disponibles dans les distributeurs automatiques de billets.",http://data.europa.eu/esco/isced-f/0613,développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82312096-4df8-49ce-9cdd-a6e08af56b45,évaluer des services d’information en utilisant des indicateurs chiffrés,released,skill/competence,occupation-specific,,"Utiliser la bibliométrie, la webométrie et des indicateurs web pour évaluer des services d’information.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650,"gérer des données quantitatives | analyser et évaluer des informations et des données | évaluer des données, des informations et des contenus numériques"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2,logiciel d’IAO,released,knowledge,cross-sector,logiciel d’ingénierie assistée par ordinateur,"Le logiciel permettant d’effectuer des tâches d’analyse d’ingénierie assistée par ordinateur (IAO), telles que l’analyse par éléments finis et la mécanique des fluides numérique.",http://data.europa.eu/esco/isced-f/0613,développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82394321-7f35-4a29-b2fa-4a58f66258f5,simuler des problèmes de transport,released,skill/competence,cross-sector,,"Mettre en œuvre des données relatives aux transports dans des logiciels et des modèles informatiques pour simuler des problèmes de transport, tels que les embouteillages, afin de trouver des solutions innovantes.",http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b | http://data.europa.eu/esco/skill/a432ffcd-b58d-4417-836c-ea3282b626ca,utiliser des outils de conception et de dessin assistés par ordinateur | effectuer des simulations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,utiliser des outils de sauvegarde et de récupération,released,skill/competence,cross-sector,,"Utiliser des outils qui permettent aux utilisateurs de copier et d’archiver les logiciels, les configurations et les données et de les récupérer en cas de perte.",http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,protéger des dispositifs tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,modélisation orientée services,released,knowledge,sector-specific,modèles orientés services | architecture orientée services | logiciel en tant que service | saas | iaas | paas | logiciel à la demande,"Principes et principes fondamentaux de modélisation orientée services pour les systèmes d’entreprise et de logiciels qui permettent la conception et la spécification de systèmes d’entreprise axés sur le service dans le cadre de divers styles architecturaux, tels que l’architecture d’entreprise et l’architecture d’application.",http://data.europa.eu/esco/isced-f/0612,conception et administration de bases de données et de réseau
